o:vase.n.01	s:broken.a.01	1
o:vase.n.01	s:clean.a.01	-1
o:potato.n.01	s:uncooked.a.01	1
o:sofa.n.01	s:off.a.01	-1
o:statue.n.01	s:dirty.a.01	-1
o:saltshaker.n.01	s:closed.a.01	-1
o:newspaper.n.01	s:empty.a.01	-1
o:basin.n.05	s:clean.a.01	-1
o:kettle.n.01	s:broken.a.01	-1
o:liquid_soap.n.01	s:dirty.a.01	-1
o:plate.n.04	s:on.a.01	-1
o:potato.n.01	s:on.a.01	-1
o:dresser.n.01	s:broken.a.01	-1
o:cellular_telephone.n.01	s:broken.a.01	1
o:basin.n.05	s:opened.a.02	-1
o:laundry_basket.n.01	s:full.a.01	1
o:shelf.n.01	s:off.a.01	-1
o:floor_lamp.n.01	s:dirty.a.01	-1
o:shower_curtain.n.01	s:off.a.01	-1
o:floor_lamp.n.01	s:off.a.01	1
o:mug.n.04	s:clean.a.01	1
o:pot.n.01	s:cooked.a.01	-1
o:plate.n.04	s:clean.a.01	1
o:pan.n.01	s:on.a.01	-1
o:watch.n.01	s:full.a.01	-1
o:egg.n.02	s:on.a.01	-1
o:teddy_bear.n.01	s:dirty.a.01	-1
o:mirror.n.01	s:on.a.01	-1
o:scrub_brush.n.01	s:empty.a.01	-1
o:safe.n.01	s:empty.a.01	1
o:key_ring.n.01	s:empty.a.01	-1
o:dresser.n.01	s:opened.a.02	-1
o:potato.n.01	s:clean.a.01	-1
o:basketball.n.02	s:full.a.01	-1
o:pen.n.01	s:unbroken.a.01	-1
o:watering_can.n.01	s:whole.a.01	-1
o:tabletop.n.01	s:broken.a.01	-1
o:cup.n.01	s:whole.a.01	-1
o:knob.n.01	s:opened.a.02	-1
o:spoon.n.01	s:sliced.a.01	-1
o:vase.n.01	s:on.a.01	-1
o:countertop.n.01	s:cooked.a.01	-1
o:apple.n.01	s:broken.a.01	-1
o:saltshaker.n.01	s:on.a.01	-1
o:liquid_soap.n.01	s:closed.a.01	-1
o:cloth.n.01	s:sliced.a.01	-1
o:butter_knife.n.01	s:full.a.01	-1
o:knife.n.01	s:sliced.a.01	-1
o:remote_control.n.01	s:on.a.01	-1
o:plate.n.04	s:empty.a.01	1
o:garbage_can.n.01	s:uncooked.a.01	-1
o:toilet_paper.n.01	s:whole.a.01	-1
o:apple.n.01	s:clean.a.01	-1
o:ladle.n.01	s:full.a.01	-1
o:hand_towel.n.01	s:empty.a.01	-1
o:credit_card.n.01	s:opened.a.02	-1
o:wine_bottle.n.01	s:off.a.01	-1
o:spoon.n.01	s:on.a.01	-1
o:ladle.n.01	s:sliced.a.01	-1
o:tomato.n.01	s:closed.a.01	-1
o:remote_control.n.01	s:closed.a.01	-1
o:cloth.n.01	s:off.a.01	-1
o:mug.n.04	s:on.a.01	-1
o:stove.n.01	s:dirty.a.01	-1
o:hanger.n.01	s:empty.a.01	1
