o:shower_stall.n.01	r:bedroom.n.01	-1
o:ladle.n.01	r:kitchen.n.01	1
o:garbage_can.n.01	r:bedroom.n.01	-1
o:countertop.n.01	r:kitchen.n.01	-1
o:spray.n.04	r:bathroom.n.01	1
o:cloth.n.01	r:kitchen.n.01	-1
o:countertop.n.01	r:bedroom.n.01	-1
o:pepper_shaker.n.01	r:living_room.n.01	-1
o:egg.n.02	r:living_room.n.01	-1
o:ladle.n.01	r:living_room.n.01	-1
o:mug.n.04	r:living_room.n.01	-1
o:alarm_clock.n.01	r:bathroom.n.01	-1
o:switch.n.01	r:bathroom.n.01	1
o:stand.n.04	r:living_room.n.01	-1
o:poster.n.01	r:living_room.n.01	-1
o:toaster.n.02	r:bedroom.n.01	-1
o:pencil.n.01	r:living_room.n.01	1
o:lid.n.02	r:living_room.n.01	-1
o:remote_control.n.01	r:living_room.n.01	1
o:remote_control.n.01	r:kitchen.n.01	-1
o:coffee_maker.n.01	r:living_room.n.01	-1
o:candle.n.01	r:kitchen.n.01	-1
o:stove.n.01	r:living_room.n.01	-1
o:television.n.01	r:bedroom.n.01	1
o:cellular_telephone.n.01	r:kitchen.n.01	1
o:paper_towel.n.01	r:kitchen.n.01	1
o:curtain.n.01	r:bedroom.n.01	1
o:baseball_bat.n.01	r:kitchen.n.01	-1
o:boot.n.01	r:bedroom.n.01	1
o:alarm_clock.n.01	r:bedroom.n.01	1
o:toilet.n.02	r:bedroom.n.01	-1
o:towel.n.01	r:bathroom.n.01	1
o:cabinet.n.01	r:kitchen.n.01	-1
o:spatula.n.02	r:bedroom.n.01	-1
o:baseball_bat.n.01	r:bedroom.n.01	1
o:plate.n.04	r:living_room.n.01	-1
o:key_ring.n.01	r:bathroom.n.01	-1
o:spoon.n.01	r:bathroom.n.01	-1
o:cellular_telephone.n.01	r:bedroom.n.01	1
o:apple.n.01	r:living_room.n.01	-1
o:ottoman.n.03	r:bathroom.n.01	-1
o:kettle.n.01	r:bathroom.n.01	-1
o:blind.n.03	r:bedroom.n.01	1
o:faucet.n.01	r:living_room.n.01	-1
o:television.n.01	r:living_room.n.01	1
o:table.n.02	r:bedroom.n.01	-1
o:fridge.n.01	r:kitchen.n.01	-1
o:switch.n.01	r:bedroom.n.01	1
o:cup.n.01	r:bedroom.n.01	-1
o:toilet_paper.n.01	r:bedroom.n.01	-1
o:plate.n.04	r:bathroom.n.01	-1
o:bowl.n.01	r:living_room.n.01	-1
o:remote_control.n.01	r:bedroom.n.01	1
o:ladle.n.01	r:bedroom.n.01	-1
o:watering_can.n.01	r:living_room.n.01	1
o:painting.n.01	r:kitchen.n.01	-1
o:bottle.n.01	r:bedroom.n.01	-1
o:desk.n.01	r:bedroom.n.01	-1
o:box.n.01	r:living_room.n.01	1
o:watch.n.01	r:bedroom.n.01	1
o:kettle.n.01	r:kitchen.n.01	1
o:blind.n.03	r:kitchen.n.01	1
o:bathtub.n.01	r:bathroom.n.01	1
o:lid.n.02	r:bathroom.n.01	-1
