o:kettle.n.01	l:desk.n.01	-1
o:shower_curtain.n.01	l:armchair.n.01	-1
o:nozzle.n.01	l:shelf.n.01	1
o:switch.n.01	l:countertop.n.01	-1
o:tomato.n.01	l:box.n.01	-1
o:tomato.n.01	l:dining_table.n.01	1
o:window.n.01	l:basin.n.05	-1
o:ladle.n.01	l:dining_table.n.01	1
o:towel.n.01	l:fridge.n.01	-1
o:window.n.01	l:dining_table.n.01	-1
o:credit_card.n.01	l:sofa.n.01	1
o:chair.n.01	l:ottoman.n.03	-1
o:wine_bottle.n.01	l:bathtub.n.01	-1
o:remote_control.n.01	l:countertop.n.01	-1
o:television.n.01	l:ottoman.n.03	-1
o:countertop.n.01	l:dining_table.n.01	-1
o:lettuce.n.02	l:bed.n.01	-1
o:shelf.n.01	l:drawer.n.01	-1
o:key_ring.n.01	l:bathtub.n.01	-1
o:safe.n.01	l:drawer.n.01	-1
o:bottle.n.01	l:coffee_table.n.01	-1
o:pan.n.01	l:bathtub.n.01	-1
o:mug.n.04	l:desk.n.01	1
o:television.n.01	l:sink.n.01	-1
o:credit_card.n.01	l:cart.n.02	-1
o:coffee_maker.n.01	l:countertop.n.01	1
o:toilet_paper.n.01	l:sofa.n.01	-1
o:cellular_telephone.n.01	l:dining_table.n.01	1
o:liquid_soap.n.01	l:sink.n.01	-1
o:poster.n.01	l:cabinet.n.01	-1
o:countertop.n.01	l:coffee_table.n.01	-1
o:bar_soap.n.01	l:garbage_can.n.01	-1
o:lettuce.n.02	l:shelf.n.01	-1
o:lettuce.n.02	l:armchair.n.01	-1
o:pan.n.01	l:plate.n.04	-1
o:fork.n.01	l:bathtub.n.01	-1
o:mug.n.04	l:garbage_can.n.01	-1
o:tabletop.n.01	l:garbage_can.n.01	-1
o:bowl.n.01	l:sink.n.01	-1
o:remote_control.n.01	l:sofa.n.01	1
o:ottoman.n.03	l:bed.n.01	-1
o:liquid_soap.n.01	l:console_table.n.01	-1
o:statue.n.01	l:console_table.n.01	1
o:mug.n.04	l:chair.n.01	-1
o:box.n.01	l:sofa.n.01	1
o:footstool.n.01	l:mug.n.04	-1
o:switch.n.01	l:drawer.n.01	-1
o:vase.n.01	l:drawer.n.01	-1
o:television.n.01	l:sofa.n.01	-1
o:bottle.n.01	l:washbasin.n.01	-1
o:faucet.n.01	l:cart.n.02	-1
o:door.n.01	l:towel_rack.n.01	-1
o:tomato.n.01	l:fridge.n.01	-1
o:bathtub.n.01	l:microwave.n.01	-1
o:curtain.n.01	l:sofa.n.01	-1
o:lettuce.n.02	l:microwave.n.01	-1
o:laptop.n.01	l:cabinet.n.01	-1
o:sink.n.01	l:towel_rack.n.01	-1
o:chair.n.01	l:cabinet.n.01	-1
o:cabinet.n.01	l:shelf.n.01	-1
o:sink.n.01	l:desk.n.01	-1
o:switch.n.01	l:cabinet.n.01	-1
o:paper_towel.n.01	l:cabinet.n.01	-1
o:safe.n.01	l:basin.n.05	-1
o:key_ring.n.01	l:desk.n.01	1
o:pot.n.01	l:armchair.n.01	-1
o:kettle.n.01	l:basin.n.05	-1
o:houseplant.n.01	l:safe.n.01	-1
o:bottle.n.01	l:desk.n.01	-1
o:watch.n.01	l:stove.n.01	-1
o:spoon.n.01	l:washbasin.n.01	-1
o:countertop.n.01	l:cart.n.02	-1
o:kettle.n.01	l:garbage_can.n.01	-1
o:coffee_maker.n.01	l:coffee_table.n.01	-1
o:box.n.01	l:ottoman.n.03	-1
o:wine_bottle.n.01	l:sofa.n.01	-1
o:paper_towel.n.01	l:drawer.n.01	-1
o:mirror.n.01	l:shelf.n.01	-1
o:switch.n.01	l:ottoman.n.03	-1
o:sponge.n.01	l:garbage_can.n.01	-1
o:bottle.n.01	l:table.n.02	-1
o:fridge.n.01	l:cabinet.n.01	-1
o:toaster.n.02	l:drawer.n.01	-1
o:fridge.n.01	l:safe.n.01	-1
o:footstool.n.01	l:dresser.n.01	-1
o:knife.n.01	l:plate.n.04	1
o:table_lamp.n.01	l:countertop.n.01	-1
o:pepper_shaker.n.01	l:table.n.02	1
o:toilet_paper.n.01	l:countertop.n.01	1
o:washbasin.n.01	l:microwave.n.01	-1
o:newspaper.n.01	l:desk.n.01	-1
o:spray.n.04	l:garbage_can.n.01	-1
o:knife.n.01	l:sink.n.01	-1
o:cloth.n.01	l:mug.n.04	-1
o:drawer.n.01	l:coffee_table.n.01	-1
o:safe.n.01	l:safe.n.01	-1
o:sofa.n.01	l:cabinet.n.01	-1
o:pillow.n.01	l:bed.n.01	1
o:apple.n.01	l:table.n.02	-1
o:pot.n.01	l:cabinet.n.01	-1
o:potato.n.01	l:coffee_table.n.01	-1
o:curtain.n.01	l:console_table.n.01	-1
o:box.n.01	l:armchair.n.01	1
o:knife.n.01	l:countertop.n.01	1
o:book.n.02	l:dining_table.n.01	1
